415	109
1895	1652
604	605
1599	1721
569	427
1674	1496
147	1625
468	1712
1384	397
484	1966
255	1900
744	464
547	438
234	177
110	1627
1471	1058
1229	1762
221	1143
1774	1615
1749	819
1279	1697
1087	651
668	974
1571	1870
1161	394
1586	1196
1810	64
1600	500
975	947
1038	628
1156	838
306	41
665	622
1113	1851
1695	1576
421	1336
1084	802
624	133
920	477
1790	1742
1470	1984
759	796
1595	1946
1215	782
147	1578
441	1967
1091	1675
27	59
253	444
1649	504
180	954
38	1826
845	1988
1549	939
1581	393
938	1589
1034	225
417	1259
1288	526
1979	308
1473	43
1587	1963
163	1104
1289	1921
1096	1713
415	814
1642	1246
1225	132
1455	136
630	1268
1511	1710
1814	729
1882	1553
476	229
1379	1300
1655	937
783	777
348	1037
991	1565
817	198
177	287
539	839
27	1555
1416	341
43	868
20	810
1816	1032
373	1588
770	612
1717	588
1558	1306
1847	1293
1913	279
952	1093
1420	856
407	542
436	1971
1197	896
436	1661
825	1737
540	1402
1859	284
627	1986
1447	1193
824	925
189	394
1613	932
506	300
714	1171
1876	135
1102	1088
2036	753
879	1732
1144	612
402	442
1372	1556
1586	619
98	954
748	426
1750	365
1952	1315
708	1926
222	937
914	745
441	1605
1317	509
1230	1640
1269	600
1650	1403
1308	1585
713	364
452	546
355	1504
1684	1570
1893	1506
1041	213
1241	710
1151	1983
603	195
65	1017
766	272
1447	591
1088	1256
1111	345
425	2030
1977	841
924	562
1973	1029
929	1346
765	1695
410	1903
1330	491
903	963
1388	1434
937	929
228	2043
1391	326
1139	144
1277	220
1979	1635
1473	1386
1898	2036
1756	1114
607	1283
1815	344
1722	1893
1434	448
1677	72
121	1784
778	1773
1952	1519
693	774
2017	1349
840	727
1300	1221
1064	107
1439	659
372	940
363	1827
126	151
908	321
856	376
505	780
1824	332
387	843
804	1959
1422	280
383	1987
903	305
1538	972
663	919
543	1216
1056	789
196	61
869	1387
1908	1475
305	1022
1144	1432
1742	1549
1145	823
310	2032
479	1583
1311	1639
682	505
1218	1999
1646	457
1278	890
438	1484
1809	748
1826	522
1578	1277
81	702
1563	296
2033	903
1412	749
255	1293
1592	1596
1780	161
1793	879
167	911
578	459
1621	59
406	195
513	270
1261	4
1755	1401
95	326
633	749
89	1055
170	533
1133	1662
152	1625
353	246
1961	777
1937	1559
830	1581
1169	674
132	1291
317	1127
119	409
1868	733
1414	394
253	1658
1939	1634
1048	1940
633	1705
18	1095
1573	1232
306	1210
191	1440
708	1985
197	1444
226	1473
80	681
648	1501
608	1380
479	1495
1867	20
2017	1750
1726	352
704	1259
139	1163
1478	1312
2046	1922
310	1759
1813	1140
1332	1228
207	1676
1675	967
1790	900
871	960
1566	1645
929	1032
1278	326
1415	574
575	75
236	589
786	1852
1152	215
433	138
339	1049
1095	1787
832	1204
151	115
1433	192
2033	529
1410	1089
2026	1889
1143	1307
249	1987
1999	1232
1212	687
632	1296
1768	1017
1395	604
607	1218
520	1164
1494	632
119	615
1922	1027
2016	576
177	862
927	277
1387	915
170	59
229	1649
2004	1449
842	169
734	1475
1799	1202
1565	1129
1403	1984
893	997
1033	909
1377	1704
1544	200
1554	1862
1563	900
1429	1325
527	1398
858	1036
791	1037
177	1396
211	77
1472	36
989	1498
2039	1835
881	643
1478	1885
27	461
1855	527
1338	622
799	638
1408	1645
965	1288
637	432
1063	399
1170	1403
1906	764
1137	1748
161	1343
2043	137
1354	1380
1075	1850
232	328
1551	1882
1702	978
1477	1946
1715	1054
1156	1808
644	1426
343	608
1031	1238
34	382
551	199
1290	108
1489	1263
1874	142
1248	1421
1975	276
1364	718
1204	239
1324	667
1514	1169
529	638
1031	1626
1870	1443
786	320
1026	356
1059	977
1547	1237
972	1237
1452	1009
454	1895
1090	192
138	2047
1416	1775
122	1678
1790	490
8	287
1702	399
854	1174
621	615
704	1295
1648	6
1755	1073
1946	234
1475	341
625	1436
793	1801
48	1813
691	93
750	1952
524	390
693	1199
42	344
1617	212
1314	639
331	892
1874	359
579	1035
2009	989
1335	108
289	1072
399	1438
1815	333
287	633
998	203
1656	1581
170	913
1360	475
1472	1681
1818	747
654	918
199	662
852	1672
64	1485
431	1127
508	99
1888	1668
1809	285
1559	462
1474	1139
268	1615
1750	282
204	1300
1054	582
1579	419
1776	1679
45	2019
1632	1816
1789	855
858	1343
1191	396
799	1581
691	1023
2002	1656
1363	1610
488	1234
382	118
1382	1182
108	1593
344	1627
993	568
349	293
1016	846
1402	1652
1560	1047
892	1589
1588	2047
1049	1958
1017	1726
647	575
1119	1331
1136	124
1618	1051
632	348
1084	1706
999	1677
929	1911
116	1011
1971	1671
591	1433
1670	217
718	867
1659	555
1425	1828
230	445
526	1132
719	1819
1892	1592
1014	305
1754	736
1685	1811
945	462
237	584
1085	902
251	2044
1034	2018
166	601
1200	1821
1318	1057
260	757
150	409
1601	1969
87	1112
1711	308
1048	1154
637	1177
1337	578
1864	1258
54	505
1736	1060
1486	785
1185	1569
991	471
1988	541
484	1379
91	1165
1005	199
99	417
669	594
695	216
1044	1270
603	628
171	989
402	890
905	285
325	1690
1476	1316
922	776
0	722
511	612
1505	1495
1349	1755
142	1124
433	286
768	1996
1757	1428
631	1632
776	1748
2030	1971
1608	1270
1057	601
2007	35
2006	1728
702	963
1584	1314
835	277
402	504
1451	590
1680	1984
984	557
2032	1956
261	1785
1820	440
679	1612
25	1137
104	1088
12	498
1159	456
1925	128
257	606
741	333
823	1617
1772	1315
1170	1050
1635	1637
1831	1100
95	1483
75	1012
1205	540
1053	2020
1780	487
278	605
465	1912
901	1731
1579	1530
168	1260
2000	1358
54	1289
409	980
1906	375
1238	1281
1477	1500
1287	144
1677	951
292	124
463	888
1107	263
904	41
1057	776
697	1790
1925	1162
1995	1775
1103	1810
756	1780
709	758
1911	27
1697	1605
382	675
755	970
1724	543
393	1966
1576	688
40	1580
295	1257
616	1734
1999	1814
1801	1043
1102	57
1867	1174
1171	514
614	175
305	820
998	835
782	1471
905	1764
1554	1105
482	1721
379	39
709	1155
1052	1870
797	288
781	92
1971	1419
2003	83
1130	1041
455	1966
1806	1811
189	1150
520	1712
1713	1328
587	1782
1408	580
70	1674
1121	915
1987	1837
346	2018
2023	1238
249	548
995	1311
1566	1596
332	2046
421	976
1060	1591
933	1027
151	1972
1568	1163
1536	894
2047	1445
36	255
536	869
1139	360
62	1740
422	719
372	1903
818	1094
985	1947
1858	1897
1865	655
1501	257
1592	57
1255	1627
1984	787
108	595
1535	1196
487	661
1904	1987
1002	252
113	1912
1879	1354
1440	1707
1142	988
935	1273
395	1547
1679	1362
1931	549
478	1992
555	1002
