419	3487
447	276
1195	2679
3718	3077
103	2693
1888	1236
3366	1305
1853	2744
2794	334
653	120
1890	3303
63	2548
3538	18
1311	752
966	343
3256	3065
1513	4
2882	1074
3488	589
765	3806
3728	2411
2860	73
4082	142
2759	475
2723	1704
3796	3674
3501	729
1404	1718
3960	2241
2240	1638
4068	3016
2506	1296
1475	3419
1283	2282
568	1301
2648	3934
840	2371
1681	3843
335	92
1390	1799
3039	2127
880	3081
1817	2038
1902	3997
3576	160
1781	2706
669	2293
466	2953
1104	995
1433	1043
1100	2386
1006	1044
3556	2472
44	1872
1005	1453
3792	406
2815	4039
98	2087
3071	3444
1634	3104
2039	541
1110	3973
1956	245
1137	2683
1660	2185
217	414
2579	1854
2651	511
1127	3702
3108	3949
1423	492
2365	522
943	667
1048	1270
2397	3283
1050	2699
1275	3031
3765	3034
1840	743
2910	3140
3047	2084
3799	2875
557	857
3676	3067
2868	2841
3215	1957
3002	4089
2788	478
2276	3813
2414	3606
2403	2748
1720	1977
3345	2457
641	2145
3438	1304
3592	3471
1641	214
3971	1404
3246	1379
1616	1671
1052	2699
884	594
2195	4056
382	371
3814	748
3326	2927
2775	2322
1261	444
2423	2688
3392	1946
401	1699
1060	92
1908	1891
2784	3637
2550	3487
355	896
3939	1864
517	1141
1026	2676
1275	3758
927	2313
1938	2645
1066	3209
67	1347
3077	929
3677	3018
888	3814
551	311
811	1600
301	3565
3480	2400
2883	2409
3309	1611
3130	2856
3401	2460
169	1020
2735	2489
1285	3334
54	3314
2258	3432
4083	2105
1592	3713
1973	2682
920	38
1953	2538
1779	1557
364	2174
1476	1029
1191	2101
862	2334
2679	1107
3935	2620
3849	1027
1534	2555
991	3063
382	3249
771	1176
3869	3900
2491	961
242	3799
1562	250
1989	1705
3025	3591
3661	2201
2905	787
114	3344
489	1091
3193	2555
1036	1826
4024	3732
1646	1498
3707	1567
2798	2741
537	3811
3879	780
3711	482
3065	516
1109	1908
3271	1730
3355	3717
3222	2010
3204	3412
4005	364
191	2709
2676	637
1910	3161
3521	1610
632	3721
1048	1734
3567	1580
4036	844
3621	2952
625	3018
1843	970
2340	1542
472	1495
3671	248
316	2729
3997	3941
2575	1255
3761	2767
1696	462
2942	1027
120	790
221	657
2447	1589
1827	1873
1368	3821
3999	748
80	485
3513	3793
4071	742
4057	1221
2335	3497
1315	344
768	2765
983	2532
3318	3078
3892	3971
3408	3490
3430	2579
3222	2484
2667	889
506	2653
998	211
2645	3890
974	2482
3308	1562
552	3634
2923	3709
1108	3091
1316	755
3944	1453
808	1277
3617	757
993	1423
2306	2756
795	241
2583	818
2186	229
3154	721
2604	3580
1142	1313
1809	1619
1058	3474
2466	3073
3872	3919
2784	1853
2320	606
2077	1335
2217	2037
3284	3044
2374	2387
2848	2459
1030	2210
531	983
191	1231
1496	3278
3730	1061
1791	1859
653	2921
1108	587
4082	3309
1337	235
2511	2043
2896	814
3985	2034
1889	2129
3708	2364
1060	800
1764	2819
2151	2224
1823	2484
2372	3494
